"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Belgium","BEL","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","3.81981992721558","","2.6610701084137","2.12375998497009","3.40161991119385","3.12379002571106","6.71235990524292","7.51036977767944","7.99388980865479","6.48289012908936","5.30015993118286","4.20246982574463","","","4.78325986862183","6.09294986724854","2.62472009658813","3.17802000045776","3.05465006828308","2.57757997512817","","","","0.97009","","0.22274","1.09761","2.84145","3.14608","2.6745","1.81764","1.20335","1.32526","1.61246","1.48783","1.13128","1.17731","1.19551","0.79081","0.52463","0.26569","","",
"Benin","BEN","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","33.1577415466309","32.3269309997559","35.2145385742188","","35.9938507080078","35.4967002868652","48.1729698181152","","34.7542304992676","30.0867290496826","29.9359703063965","27.7154598236084","25.9323196411133","22.9062194824219","","","","","","","","","5.00619","","3.48216","","","","","","","","","","","",
"Burkina Faso","BFA","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","87.4000396728516","86.9887771606445","","","","","84.3164672851563","83.7141036987305","83.1440200805664","82.2855911254883","80.9473266601563","78.9949722290039","77.6136627197266","75.7897796630859","73.2034378051758","70.8680801391602","68.6966934204102","68.2272415161133","68.0917434692383","","67.1783599853516","66.6037292480469","65.5074615478516","64.0379333496094","62.0753517150879","","","58.5373611450195","58.1895294189453","57.06602","56.19609","57.7818","55.47484","53.71002","48.89197","45.43264","40.19504","34.60235","32.27683","37.24613","32.95975","32.30705","31.61319","30.33562","28.78046","23.08517","22.09557","19.78259","",
"Bangladesh","BGD","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","31.9686393737793","","","7.54470014572144","","","","8.88809967041016","10.0639200210571","","","18.7996692657471","","18.5766201019287","24.3757801055908","26.0681800842285","27.2720909118652","28.263219833374","20.9825706481934","21.279899597168","19.3444900512695","","","","","","","","","","","","","","","","","","5.45843","","","","","","","","","","","",
"Bulgaria","BGR","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.90341997146606","4.21412992477417","1.13418996334076","1.08123004436493","1.54748","1.56714","3.14689","3.2071","2.65402","3.9054","2.74826","","","","","","2.58026","4.4148","5.96101","7.72917","10.05317","","","",
"Bahrain","BHR","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","14.471209526062","12.1578702926636","11.759129524231","8.58885955810547","5.12793016433716","9.5245304107666","9.3576602935791","12.7750396728516","13.7720203399658","13.4973402023315","14.5885000228882","15.860650062561","14.2775201797485","12.3188400268555","9.24481964111328","3.59579992294312","4.98763990402222","1.35966002941132","0.688099980354309","","","3.88246011734009","2.71335005760193","3.08749008178711","1.66478002071381","","","","","","7.46483","7.07804","8.85097","9.17895","11.26217","10.43775","","","","","8.62052","7.49796","5.98761","3.96945","1.56468","1.92907","","0.05723","",
"Bahamas, The","BHS","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7797803878784","12.0004396438599","","","","","","8.2487096786499","","","","","10.73443","9.5305","13.60094","12.75526","13.54995","18.85771","19.50925","11.34833","16.60646","22.59386","22.59949","18.23414","23.26583","","","",
"Bosnia and Herzegovina","BIH","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belarus","BLR","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0232095718384","","","","","","","","","","","","","","","","","","1.91476","1.55638","1.6473","0.05171","","0.54732","",
"Belize","BLZ","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.325390011072159","2.92625","6.12235","","6.75777","5.17988","4.90516","4.49875","5.23587","3.3009","2.58062","1.8819","1.59287","","0.66175","","","","","","",
