"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Barbados","BRB","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","14.4670095443726","13.1088600158691","11.5293102264404","","","1.84494996070862","","","","","4.69383001327515","6.8073902130127","6.63495016098022","","","","","","0.221799999475479","3.35155010223389","","10.7789297103882","","","","","","","","2.48209","2.93557","6.59083","6.69151","7.23203","7.64108","5.21028","1.91426","0.92191","2.05281","1.49644","4.11242","","","5.91001","3.71308","1.44401","4.21299","2.47406","",
"Brunei Darussalam","BRN","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","11.4376201629639","11.0314903259277","20.4618797302246","20.716459274292","23.4395294189453","24.9700794219971","23.6047306060791","22.7203903198242","","19.8395595550537","","","","","10.9212598800659","8.17813968658447","4.53532981872559","4.78683996200562","1.85655999183655","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhutan","BTN","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","86.7609100341797","84.4083633422852","","","","","","","","","","","","","","","","","","","49.7711410522461","48.4543800354004","45.21221","42.20327","","","","29.65333","25.17384","","18.43341","13.47172","10.83171","9.49724","7.1663","7.82838","","8.58598","9.32138","9.69158","7.38426","",
"Botswana","BWA","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","46.877368927002","50.4377899169922","48.65869140625","45.1130485534668","40.4641418457031","32.8875389099121","28.0725994110107","23.7604694366455","23.2134799957275","21.76243019104","17.3465099334717","12.986439704895","","8.33794021606445","7.92582988739014","6.04422998428345","6.13279008865356","5.68209981918335","5.2423300743103","5.08171987533569","5.0014500617981","2.72394990921021","3.77283000946045","4.61705017089844","4.81643009185791","14.717960357666","14.3999700546265","","11.7456798553467","12.932149887085","11.99374","10.66458","10.78751","10.65101","11.32196","9.3141","8.9536","10.46034","11.77487","12.67343","","","10.05499","10.2357","10.45863","","","","","",
"Central African Republic","CAF","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","65.7311477661133","63.6196098327637","61.026439666748","","","","61.9181709289551","62.1500511169434","","","57.7692985534668","56.8798789978027","57.4951515197754","","","49.5003318786621","58.6649284362793","60.1210098266602","59.7089691162109","52.3933906555176","55.5889091491699","","","","","","","","","","","","","","59.54639","59.5413","53.17003","44.76856","44.88959","42.46476","43.99524","40.80646","","","","","","","",
"Canada","CAN","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","4.04044008255005","4.50284004211426","5.14843988418579","5.1700701713562","4.76085996627808","4.74985980987549","4.72317981719971","5.0792498588562","3.91596007347107","1.88797998428345","2.12013006210327","4.1395001411438","5.08568000793457","5.89928007125854","4.99353981018066","","0.892239987850189","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.22718000411987","4.86948013305664","4.10982990264893","5.35896015167236","4.85196018218994","5.00251007080078","5.23191022872925","5.2921199798584","5.52510976791382","5.45696020126343","3.77487993240356","3.62399005889893","3.57855010032654","3.26113","3.36873","3.23721","3.87766","4.27734","4.09006","4.42706","4.73271","6.18948","",
"Switzerland","CHE","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","23.0650997161865","22.5982704162598","","","22.0791797637939","22.2048892974854","22.4047794342041","22.8264102935791","22.9823799133301","22.611930847168","21.3151206970215","19.5462303161621","17.672830581665","15.9546098709106","15.0871000289917","15.0230503082275","15.5619497299194","16.3148708343506","11.0438899993896","8.9825496673584","","","","","","","","","","","","","","0.28986","0.09722","0.02198","","","","","","","",
"Channel Islands","CHI","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.57616","3.20654","4.4754","3.00832","3.65164","3.77238","4.20076","4.18039","3.99965","3.3311","2.56709","","",
